people,https://www.google.com/search?as_q=Measuring+spoons,https://www.google.com/search?as_q=Measuring+spoons&tbs=sur:fm,Measuring+spoons,3850,18300000,0.02103825136612022
people,https://www.google.com/search?as_q=Can+opener,https://www.google.com/search?as_q=Can+opener&tbs=sur:fm,Can+opener,135000,409000000,0.03300733496332518
people,https://www.google.com/search?as_q=Peeler,https://www.google.com/search?as_q=Peeler&tbs=sur:fm,Peeler,26800,25300000,0.10592885375494071
people,https://www.google.com/search?as_q=Grater,https://www.google.com/search?as_q=Grater&tbs=sur:fm,Grater,26700,38700000,0.06899224806201551
people,https://www.google.com/search?as_q=Colander,https://www.google.com/search?as_q=Colander&tbs=sur:fm,Colander,11900,28300000,0.04204946996466431
people,https://www.google.com/search?as_q=Spice+rack,https://www.google.com/search?as_q=Spice+rack&tbs=sur:fm,Spice+rack,11800,54400000,0.021691176470588235
people,https://www.google.com/search?as_q=Food+storage+containers,https://www.google.com/search?as_q=Food+storage+containers&tbs=sur:fm,Food+storage+containers,1310000,603000000,0.21724709784411278
people,https://www.google.com/search?as_q=Water+pitcher,https://www.google.com/search?as_q=Water+pitcher&tbs=sur:fm,Water+pitcher,44100,92300000,0.04777898158179848
people,https://www.google.com/search?as_q=Salt+and+pepper+shakers,https://www.google.com/search?as_q=Salt+and+pepper+shakers&tbs=sur:fm,Salt+and+pepper+shakers,11400,48100000,0.023700623700623702
people,https://www.google.com/search?as_q=Wine+rack,https://www.google.com/search?as_q=Wine+rack&tbs=sur:fm,Wine+rack,24000,124000000,0.01935483870967742
